_geojson,flow,cost,type,fid,v/c
"{""type"":""Feature"",""properties"":{""flow"":3049.2728969349837,""cost"":0,""type"":""footpath"",""fid"":1575,""v/c"":1.0164242989783279},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21442689492483,-33.8743238897819,0],[151.21444881744662,-33.87412505639618,0],[151.21444406089563,-33.87409122062443,0]]}}",3049.2728969349837,0,footpath,1575,1.0164242989783279
"{""type"":""Feature"",""properties"":{""flow"":7211.753687910493,""cost"":0,""type"":""footpath"",""fid"":1576,""v/c"":2.403917895970164},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21445327662593,-33.875676540510604,0],[151.21501525681396,-33.87576095715741,0]]}}",7211.753687910493,0,footpath,1576,2.403917895970164
"{""type"":""Feature"",""properties"":{""flow"":1491.8428086227796,""cost"":0,""type"":""footpath"",""fid"":1577,""v/c"":0.49728093620759317},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21505780487425,-33.875767372936124,0],[151.2159132017364,-33.87589793457467,0]]}}",1491.8428086227796,0,footpath,1577,0.49728093620759317
"{""type"":""Feature"",""properties"":{""flow"":2081.3588686757284,""cost"":0,""type"":""footpath"",""fid"":1578,""v/c"":0.6937862895585761},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21600217959696,-33.87589342237409,0],[151.21641684482776,-33.87597438665415,0]]}}",2081.3588686757284,0,footpath,1578,0.6937862895585761
"{""type"":""Feature"",""properties"":{""flow"":14680.762955690958,""cost"":0,""type"":""footpath"",""fid"":1579,""v/c"":4.893587651896986},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21641684482776,-33.87597438665415,0],[151.2168348218012,-33.876032510283906,0]]}}",14680.762955690958,0,footpath,1579,4.893587651896986
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":1580,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21685653216372,-33.876035529273366,0],[151.2172064930921,-33.87609588744516,0],[151.2175967626291,-33.87615774581575,0],[151.2176294272946,-33.87616239799434,0],[151.21772719334282,-33.87617501998331,0]]}}",0,0,footpath,1580,0
"{""type"":""Feature"",""properties"":{""flow"":3028.0360663538595,""cost"":0,""type"":""footpath"",""fid"":1581,""v/c"":1.0093453554512866},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2127476013695,-33.87598300279179,0],[151.21328749733246,-33.87604642844502,0]]}}",3028.0360663538595,0,footpath,1581,1.0093453554512866
"{""type"":""Feature"",""properties"":{""flow"":298.9511419735018,""cost"":0,""type"":""footpath"",""fid"":1582,""v/c"":0.09965038065783394},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2133301026692,-33.876052571551334,0],[151.21398196110252,-33.87615255662781,0]]}}",298.9511419735018,0,footpath,1582,0.09965038065783394
"{""type"":""Feature"",""properties"":{""flow"":16.015012859717274,""cost"":0,""type"":""footpath"",""fid"":1583,""v/c"":0.005338337619905758},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21402847269346,-33.87614071296623,0],[151.21493301348718,-33.87629267876623,0],[151.21496389750234,-33.87608940565053,0]]}}",16.015012859717274,0,footpath,1583,0.005338337619905758
"{""type"":""Feature"",""properties"":{""flow"":3563.9759008263795,""cost"":0,""type"":""footpath"",""fid"":1584,""v/c"":1.1879919669421266},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2149257917786,-33.87839377359753,0],[151.21534636700983,-33.878452237264284,0]]}}",3563.9759008263795,0,footpath,1584,1.1879919669421266
"{""type"":""Feature"",""properties"":{""flow"":390.983,""cost"":0,""type"":""footpath"",""fid"":1585,""v/c"":0.13032766666666667},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21534230772735,-33.87886745288906,0],[151.21569238034036,-33.879154101265186,0]]}}",390.983,0,footpath,1585,0.13032766666666667
"{""type"":""Feature"",""properties"":{""flow"":390.983,""cost"":0,""type"":""footpath"",""fid"":1586,""v/c"":0.13032766666666667},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21569238034036,-33.879154101265186,0],[151.21607056274462,-33.879466095807736,0]]}}",390.983,0,footpath,1586,0.13032766666666667
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":1587,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2160963631741,-33.87955814913246,0],[151.21686525746657,-33.880166025030675,0]]}}",0,0,footpath,1587,0
"{""type"":""Feature"",""properties"":{""flow"":1925.0498822786922,""cost"":0,""type"":""footpath"",""fid"":1588,""v/c"":0.6416832940928974},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21526812007102,-33.87880505610171,0],[151.2151954900526,-33.87913480614707,0],[151.2151863592516,-33.87917526938746,0]]}}",1925.0498822786922,0,footpath,1588,0.6416832940928974
"{""type"":""Feature"",""properties"":{""flow"":7420.5802087371285,""cost"":0,""type"":""footpath"",""fid"":1589,""v/c"":2.4735267362457094},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21592488669603,-33.876239006606816,0],[151.2163354813214,-33.87630680319552,0],[151.21675336037404,-33.87636540088453,0]]}}",7420.5802087371285,0,footpath,1589,2.4735267362457094
"{""type"":""Feature"",""properties"":{""flow"":2008.632862711815,""cost"":0,""type"":""footpath"",""fid"":1590,""v/c"":0.669544287570605},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21583999142658,-33.876225265501596,0],[151.2156572886049,-33.87705431724328,0],[151.2155848367281,-33.87737665130642,0]]}}",2008.632862711815,0,footpath,1590,0.669544287570605
"{""type"":""Feature"",""properties"":{""flow"":1624.6253238225172,""cost"":0,""type"":""footpath"",""fid"":1591,""v/c"":0.5415417746075057},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21557718484735,-33.87741214634541,0],[151.215545279917,-33.87756675525693,0],[151.2155030292034,-33.87774563589737,0],[151.21536210635261,-33.878381301750785,0]]}}",1624.6253238225172,0,footpath,1591,0.5415417746075057
"{""type"":""Feature"",""properties"":{""flow"":16871.990894502764,""cost"":0,""type"":""footpath"",""fid"":1592,""v/c"":5.623996964834254},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21679887930762,-33.87635871712049,0],[151.21685653216372,-33.876035529273366,0]]}}",16871.990894502764,0,footpath,1592,5.623996964834254
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":1593,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2167852351653,-33.87641930685199,0],[151.21720022241786,-33.876483809427846,0],[151.21739011526557,-33.87651142316254,0]]}}",0,0,footpath,1593,0
"{""type"":""Feature"",""properties"":{""flow"":25223.579889579836,""cost"":0,""type"":""footpath"",""fid"":1594,""v/c"":8.407859963193278},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21661747033235,-33.87718420324682,0],[151.2167852351653,-33.87641930685199,0]]}}",25223.579889579836,0,footpath,1594,8.407859963193278
"{""type"":""Feature"",""properties"":{""flow"":80.25117914662344,""cost"":0,""type"":""footpath"",""fid"":1595,""v/c"":0.02675039304887448},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2158246550695,-33.87853189739131,0],[151.21576055012702,-33.878825389565726,0]]}}",80.25117914662344,0,footpath,1595,0.02675039304887448
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":1596,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21575458731235,-33.878851977120135,0],[151.21569357574313,-33.87911717623229,0]]}}",0,0,footpath,1596,0
"{""type"":""Feature"",""properties"":{""flow"":650.7171258167357,""cost"":0,""type"":""footpath"",""fid"":1597,""v/c"":0.21690570860557856},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2153588298331,-33.87879231741954,0],[151.21575458731235,-33.878851977120135,0]]}}",650.7171258167357,0,footpath,1597,0.21690570860557856
"{""type"":""Feature"",""properties"":{""flow"":508.8648573101613,""cost"":0,""type"":""footpath"",""fid"":1598,""v/c"":0.1696216191033871},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21578651470372,-33.87885672911992,0],[151.2161899205169,-33.878915980791646,0]]}}",508.8648573101613,0,footpath,1598,0.1696216191033871
"{""type"":""Feature"",""properties"":{""flow"":2975.088223145677,""cost"":0,""type"":""footpath"",""fid"":1599,""v/c"":0.9916960743818923},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21545274482665,-33.87408950613674,0],[151.21550937778798,-33.8738273710335,0]]}}",2975.088223145677,0,footpath,1599,0.9916960743818923
"{""type"":""Feature"",""properties"":{""flow"":2868.049869277761,""cost"":0,""type"":""footpath"",""fid"":1600,""v/c"":0.956016623092587},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21549404678936,-33.873797501129104,0],[151.21552119794788,-33.87377179161811,0],[151.21558418636585,-33.87346931472045,0]]}}",2868.049869277761,0,footpath,1600,0.956016623092587
"{""type"":""Feature"",""properties"":{""flow"":16233.08208399832,""cost"":0,""type"":""footpath"",""fid"":1601,""v/c"":5.411027361332773},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21559163392263,-33.87343378937504,0],[151.2156390911305,-33.873208923460034,0],[151.2157168820602,-33.87283963095915,0]]}}",16233.08208399832,0,footpath,1601,5.411027361332773
"{""type"":""Feature"",""properties"":{""flow"":6978.502905251652,""cost"":0,""type"":""footpath"",""fid"":1602,""v/c"":2.326167635083884},""geometry"":{""type"":""LineString"",""coordinates"":[[151.215724330053,-33.872804104711,0],[151.21580249643043,-33.872429497298995,0],[151.2158174054185,-33.872358295513486,0]]}}",6978.502905251652,0,footpath,1602,2.326167635083884
"{""type"":""Feature"",""properties"":{""flow"":13970.024915158054,""cost"":0,""type"":""footpath"",""fid"":1603,""v/c"":4.656674971719351},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20558057043513,-33.87089117456391,0],[151.20549606828774,-33.87024780655553,0],[151.2054246973554,-33.869722232638104,0],[151.2053160091717,-33.86878575302781,0]]}}",13970.024915158054,0,footpath,1603,4.656674971719351
"{""type"":""Feature"",""properties"":{""flow"":11786.432863906275,""cost"":0,""type"":""footpath"",""fid"":1604,""v/c"":3.928810954635425},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20530759894777,-33.86871395104192,0],[151.2052001446181,-33.86780453764237,0],[151.20519147118793,-33.86772298378591,0],[151.2051850678077,-33.86765995174699,0],[151.20508415881017,-33.86673001290788,0]]}}",11786.432863906275,0,footpath,1604,3.928810954635425
"{""type"":""Feature"",""properties"":{""flow"":25947.57146284444,""cost"":0,""type"":""footpath"",""fid"":1605,""v/c"":8.649190487614813},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20549474152025,-33.87089998713919,0],[151.20492216857212,-33.8709551424916,0],[151.20489332169473,-33.87095323260221,0]]}}",25947.57146284444,0,footpath,1605,8.649190487614813
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":1606,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20422383915286,-33.87364016072935,0],[151.2042425287413,-33.873641740894485,0],[151.2049592383274,-33.87370184170476,0],[151.20513338769138,-33.87371643571191,0]]}}",0,0,footpath,1606,0
"{""type"":""Feature"",""properties"":{""flow"":4022.592153411811,""cost"":0,""type"":""footpath"",""fid"":1607,""v/c"":1.3408640511372703},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20744001220132,-33.86467641898808,0],[151.20819607132967,-33.864695238655685,0],[151.208502928284,-33.86470707081402,0],[151.20874293508308,-33.86473960347714,0]]}}",4022.592153411811,0,footpath,1607,1.3408640511372703
"{""type"":""Feature"",""properties"":{""flow"":22215.51079916943,""cost"":0,""type"":""footpath"",""fid"":1608,""v/c"":7.405170266389811},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20906534465075,-33.862463923893756,0],[151.20906096434754,-33.86250139555647,0],[151.20905669753742,-33.86253790198511,0],[151.20903604200157,-33.86269648881542,0],[151.20903311322593,-33.86271897644284,0],[151.2089834539238,-33.86311506390606,0]]}}",22215.51079916943,0,footpath,1608,7.405170266389811
"{""type"":""Feature"",""properties"":{""flow"":4798.120951189657,""cost"":0,""type"":""footpath"",""fid"":1609,""v/c"":1.5993736503965523},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20913700241132,-33.86191456524477,0],[151.20909689495562,-33.86223598517186,0],[151.20908770746138,-33.86228970121823,0],[151.20906871194987,-33.86243522038751,0]]}}",4798.120951189657,0,footpath,1609,1.5993736503965523
"{""type"":""Feature"",""properties"":{""flow"":5115.684371121959,""cost"":0,""type"":""footpath"",""fid"":1610,""v/c"":1.7052281237073197},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21039666316656,-33.86284538867139,0],[151.21032196147996,-33.86282936919074,0],[151.21022868973802,-33.862812772407565,0],[151.21018654809808,-33.862771799092386,0],[151.20940114002414,-33.86194950763587,0],[151.2093389902235,-33.86191757971025,0],[151.20928101619043,-33.86190824427861,0],[151.20922535491164,-33.861903803846694,0]]}}",5115.684371121959,0,footpath,1610,1.7052281237073197
"{""type"":""Feature"",""properties"":{""flow"":20610.680349566446,""cost"":0,""type"":""footpath"",""fid"":1611,""v/c"":6.870226783188816},""geometry"":{""type"":""LineString"",""coordinates"":[[151.1986779946071,-33.88439886234001,0],[151.19898797319237,-33.88439437921284,0],[151.19937112168307,-33.884401671040564,0],[151.19962174292027,-33.88439256209047,0],[151.19972589849013,-33.884387322592346,0],[151.2000248602423,-33.88434980613478,0]]}}",20610.680349566446,0,footpath,1611,6.870226783188816
"{""type"":""Feature"",""properties"":{""flow"":2248.4527106830906,""cost"":0,""type"":""footpath"",""fid"":1612,""v/c"":0.7494842368943635},""geometry"":{""type"":""LineString"",""coordinates"":[[151.214022774611,-33.870727243287696,0],[151.2141133554604,-33.8706059905201,0],[151.21417123149803,-33.870532515570005,0],[151.21420149483342,-33.87049929890875,0],[151.21428590074848,-33.870434334592204,0]]}}",2248.4527106830906,0,footpath,1612,0.7494842368943635
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":1613,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.19871759049732,-33.88613896294108,0],[151.19886239788366,-33.88612836240032,0],[151.19919011025874,-33.886104181928395,0],[151.19945979997777,-33.88609047618537,0],[151.1997772480824,-33.8860648342733,0],[151.20001643088,-33.88604244422464,0],[151.20016659073985,-33.88603168910195,0],[151.2003262291881,-33.88602471535567,0],[151.2005891958345,-33.8860173312776,0],[151.2006822221046,-33.88601852675967,0],[151.20100716886657,-33.88600118354363,0]]}}",0,0,footpath,1613,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""footpath"",""fid"":1614,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20100716886657,-33.88600118354363,0],[151.2016044314727,-33.88593677604228,0],[151.20174561535117,-33.8858971162989,0]]}}",0,0,footpath,1614,0
"{""type"":""Feature"",""properties"":{""flow"":5076.61160911256,""cost"":0,""type"":""footpath"",""fid"":1615,""v/c"":1.6922038697041866},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20388928722434,-33.88515066704273,0],[151.2038806976148,-33.88516551892076,0],[151.20383332974268,-33.885203629743856,0],[151.2037829991027,-33.88520131520349,0],[151.2037332293405,-33.88518011491682,0],[151.20370660203324,-33.88514957746649,0],[151.20366781734546,-33.88500273572045,0],[151.20321881990307,-33.8847949524744,0],[151.20318294710825,-33.884778502527055,0]]}}",5076.61160911256,0,footpath,1615,1.6922038697041866
"{""type"":""Feature"",""properties"":{""flow"":211.874064449868,""cost"":0,""type"":""footpath"",""fid"":1616,""v/c"":0.070624688149956},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2148811657952,-33.86960906629297,0],[151.21492210964612,-33.86971166702035,0],[151.21493060401627,-33.86976360425236,0],[151.21494123176248,-33.86980940190171,0],[151.21494579821015,-33.86985830178112,0],[151.21493591668272,-33.86991223257629,0],[151.21491873410392,-33.86998814646528,0],[151.2148941383704,-33.870058794793586,0],[151.21486624128903,-33.87009761665741,0],[151.21485337665183,-33.870110610895935,0],[151.21484038239277,-33.870123866694655,0],[151.2148036556905,-33.87015053227284,0],[151.2147258817046,-33.87018451704709,0],[151.21467742957944,-33.870198968978,0]]}}",211.874064449868,0,footpath,1616,0.070624688149956
"{""type"":""Feature"",""properties"":{""flow"":144.92886666666666,""cost"":0,""type"":""footpath"",""fid"":1617,""v/c"":0.04830962222222222},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20017004629662,-33.884935165619595,0],[151.2001922091552,-33.88493672528314,0],[151.20093184359894,-33.88491751100458,0]]}}",144.92886666666666,0,footpath,1617,0.04830962222222222
